farmer_id,date,crop,quantity_available
20,2024-05-01,tomato,1884
20,2024-05-02,tomato,1475
20,2024-05-03,tomato,1790
20,2024-05-04,tomato,1873
20,2024-05-05,tomato,2464
20,2024-05-06,tomato,1563
20,2024-05-07,tomato,1524
20,2024-05-09,tomato,1601
20,2024-05-11,tomato,1653
20,2024-05-12,tomato,1795
20,2024-05-13,tomato,2111
20,2024-05-14,tomato,1568
20,2024-05-17,tomato,2007
20,2024-05-18,tomato,2013
20,2024-05-19,tomato,2221
20,2024-05-20,tomato,1848
20,2024-05-21,tomato,2356
20,2024-05-22,tomato,2130
20,2024-05-23,tomato,2109
20,2024-05-24,tomato,1682
20,2024-05-25,tomato,2084
20,2024-05-26,tomato,2122
20,2024-05-27,tomato,1659
20,2024-05-28,tomato,2533
20,2024-05-29,tomato,3230
20,2024-05-30,tomato,1630
20,2024-05-31,tomato,1721
20,2024-06-01,tomato,1733
20,2024-06-02,tomato,1312
20,2024-06-03,tomato,1523
20,2024-06-05,tomato,2369
20,2024-06-06,tomato,1910
20,2024-06-07,tomato,2887
20,2024-06-09,tomato,1810
20,2024-06-10,tomato,2154
20,2024-06-11,tomato,1509
20,2024-06-12,tomato,1897
20,2024-06-13,tomato,1993
20,2024-06-15,tomato,924
20,2024-06-16,tomato,1548
20,2024-06-18,tomato,2261
20,2024-06-19,tomato,2235
20,2024-06-20,tomato,1342
20,2024-06-22,tomato,1774
20,2024-06-23,tomato,795
20,2024-06-24,tomato,1949
20,2024-06-26,tomato,2565
20,2024-06-27,tomato,2586
20,2024-06-28,tomato,2569
20,2024-06-29,tomato,2208
20,2024-06-30,tomato,2515
20,2024-07-01,tomato,1858
20,2024-07-02,tomato,1696
20,2024-07-03,tomato,2507
20,2024-07-04,tomato,2091
20,2024-07-05,tomato,1075
20,2024-07-06,tomato,2544
20,2024-07-07,tomato,1843
20,2024-07-08,tomato,1625
20,2024-07-09,tomato,2428
20,2024-07-10,tomato,2362
20,2024-07-11,tomato,1484
20,2024-07-12,tomato,1874
20,2024-07-13,tomato,1507
20,2024-07-15,tomato,1520
20,2024-07-16,tomato,491
20,2024-07-17,tomato,1456
20,2024-07-18,tomato,1867
20,2024-07-19,tomato,569
20,2024-07-20,tomato,1281
20,2024-07-21,tomato,2247
20,2024-07-22,tomato,1262
20,2024-07-23,tomato,1874
20,2024-07-24,tomato,1144
20,2024-07-25,tomato,2150
20,2024-07-26,tomato,1792
20,2024-07-27,tomato,1503
20,2024-07-28,tomato,661
20,2024-07-31,tomato,1515
20,2024-08-01,tomato,2275
20,2024-08-02,tomato,2707
20,2024-08-04,tomato,1844
20,2024-08-05,tomato,1902
20,2024-08-07,tomato,1620
20,2024-08-08,tomato,2550
20,2024-08-09,tomato,1833
20,2024-08-10,tomato,2386
20,2024-08-12,tomato,2072
20,2024-08-13,tomato,2010
20,2024-08-14,tomato,1453
20,2024-08-15,tomato,2820
20,2024-08-16,tomato,2666
20,2024-08-17,tomato,3060
20,2024-08-19,tomato,1414
20,2024-08-20,tomato,2079
20,2024-08-21,tomato,1564
20,2024-08-22,tomato,2167
20,2024-08-23,tomato,2093
20,2024-08-24,tomato,1749
20,2024-08-25,tomato,1839
20,2024-08-26,tomato,2970
20,2024-08-27,tomato,1885
20,2024-08-28,tomato,876
20,2024-08-29,tomato,1689
20,2024-08-30,tomato,1416
20,2024-08-31,tomato,1502
20,2024-09-01,tomato,2296
20,2024-09-02,tomato,2385
20,2024-09-03,tomato,1539
20,2024-09-04,tomato,1682
20,2024-09-05,tomato,1610
20,2024-09-07,tomato,2691
20,2024-09-08,tomato,2400
20,2024-09-09,tomato,2281
20,2024-09-10,tomato,1447
20,2024-09-12,tomato,1117
20,2024-09-13,tomato,2551
20,2024-09-15,tomato,2886
20,2024-09-16,tomato,1094
20,2024-09-18,tomato,3044
20,2024-09-19,tomato,1899
20,2024-09-20,tomato,2033
20,2024-09-21,tomato,1308
20,2024-09-22,tomato,1085
20,2024-09-23,tomato,846
20,2024-09-24,tomato,2453
20,2024-09-25,tomato,1910
20,2024-09-27,tomato,2175
20,2024-09-28,tomato,2503
20,2024-09-29,tomato,1904
20,2024-09-30,tomato,2775
20,2024-10-01,tomato,1548
20,2024-10-02,tomato,1747
20,2024-10-03,tomato,1510
20,2024-10-04,tomato,2358
20,2024-10-05,tomato,2494
20,2024-10-07,tomato,1730
20,2024-10-08,tomato,1271
20,2024-10-09,tomato,2551
20,2024-10-10,tomato,1521
20,2024-10-11,tomato,1754
20,2024-10-13,tomato,1427
20,2024-10-14,tomato,2091
20,2024-10-15,tomato,1575
20,2024-10-17,tomato,2293
20,2024-10-19,tomato,1677
20,2024-10-20,tomato,2213
20,2024-10-21,tomato,1499
20,2024-10-22,tomato,2549
20,2024-10-23,tomato,1707
20,2024-10-24,tomato,1994
20,2024-10-26,tomato,1371
20,2024-10-27,tomato,1943
20,2024-10-29,tomato,1389
20,2024-10-30,tomato,1929
20,2024-10-31,tomato,1482
20,2024-11-01,tomato,1875
20,2024-11-02,tomato,2178
20,2024-11-03,tomato,1281
20,2024-11-06,tomato,1929
20,2024-11-08,tomato,2150
20,2024-11-09,tomato,2148
20,2024-11-10,tomato,2886
20,2024-11-11,tomato,1587
20,2024-11-12,tomato,1949
20,2024-11-13,tomato,2803
20,2024-11-14,tomato,1281
20,2024-11-15,tomato,830
20,2024-11-16,tomato,2212
20,2024-11-17,tomato,2459
20,2024-11-19,tomato,921
20,2024-11-20,tomato,1795
20,2024-11-21,tomato,1454
20,2024-11-22,tomato,2102
20,2024-11-23,tomato,1934
20,2024-11-27,tomato,2589
20,2024-11-28,tomato,1295
20,2024-11-29,tomato,2139
20,2024-11-30,tomato,2254
20,2024-12-01,tomato,1975
20,2024-12-02,tomato,972
20,2024-12-03,tomato,2153
20,2024-12-05,tomato,1594
20,2024-12-06,tomato,1100
20,2024-12-07,tomato,2131
20,2024-12-08,tomato,2325
20,2024-12-09,tomato,1650
20,2024-12-11,tomato,2357
20,2024-12-13,tomato,2362
20,2024-12-14,tomato,1942
20,2024-12-15,tomato,2241
20,2024-12-17,tomato,2427
20,2024-12-18,tomato,2207
20,2024-12-19,tomato,835
20,2024-12-20,tomato,721
20,2024-12-21,tomato,2470
20,2024-12-22,tomato,1615
20,2024-12-23,tomato,1709
20,2024-12-24,tomato,2872
20,2024-12-25,tomato,1593
20,2024-12-26,tomato,1883
20,2024-12-27,tomato,1957
20,2024-12-28,tomato,1847
20,2024-12-30,tomato,2606
20,2024-12-31,tomato,1768
21,2023-01-01,tomato,1189
21,2023-01-02,tomato,1025
21,2023-01-03,tomato,1251
21,2023-01-04,tomato,662
21,2023-01-05,tomato,440
21,2023-01-06,tomato,1015
21,2023-01-07,tomato,794
21,2023-01-08,tomato,1377
21,2023-01-09,tomato,987
21,2023-01-10,tomato,1063
21,2023-01-11,tomato,930
21,2023-01-12,tomato,843
21,2023-01-13,tomato,1022
21,2023-01-14,tomato,1263
21,2023-01-15,tomato,929
21,2023-01-16,tomato,911
21,2023-01-18,tomato,1210
21,2023-01-19,tomato,583
21,2023-01-20,tomato,1307
21,2023-01-21,tomato,804
21,2023-01-22,tomato,1246
21,2023-01-23,tomato,1082
21,2023-01-24,tomato,482
21,2023-01-25,tomato,1010
21,2023-01-26,tomato,1339
21,2023-01-27,tomato,931
21,2023-01-28,tomato,954
21,2023-01-29,tomato,814
21,2023-01-30,tomato,1309
21,2023-01-31,tomato,891
21,2023-02-01,tomato,1459
21,2023-02-02,tomato,1299
21,2023-02-03,tomato,1343
21,2023-02-04,tomato,1028
21,2023-02-05,tomato,885
21,2023-02-06,tomato,1128
21,2023-02-07,tomato,1399
21,2023-02-08,tomato,1454
21,2023-02-09,tomato,539
21,2023-02-10,tomato,1689
21,2023-02-11,tomato,1071
21,2023-02-12,tomato,1204
21,2023-02-13,tomato,782
21,2023-02-14,tomato,765
21,2023-02-15,tomato,645
21,2023-02-16,tomato,1437
21,2023-02-17,tomato,834
21,2023-02-18,tomato,984
21,2023-02-19,tomato,932
21,2023-02-21,tomato,750
21,2023-02-22,tomato,957
21,2023-02-23,tomato,1030
21,2023-02-24,tomato,1322
21,2023-02-25,tomato,741
21,2023-02-26,tomato,860
21,2023-02-27,tomato,1146
21,2023-02-28,tomato,1019
21,2023-03-02,tomato,1024
21,2023-03-03,tomato,763
21,2023-03-04,tomato,1204
21,2023-03-05,tomato,1364
21,2023-03-06,tomato,1340
21,2023-03-07,tomato,959
21,2023-03-08,tomato,357
21,2023-03-09,tomato,1066
21,2023-03-10,tomato,1033
21,2023-03-11,tomato,751
21,2023-03-12,tomato,800
21,2023-03-13,tomato,757
21,2023-03-14,tomato,1077
21,2023-03-15,tomato,800
21,2023-03-16,tomato,1049
21,2023-03-18,tomato,1606
21,2023-03-20,tomato,961
21,2023-03-22,tomato,715
21,2023-03-23,tomato,641
21,2023-03-24,tomato,1091
21,2023-03-25,tomato,1512
21,2023-03-26,tomato,780
21,2023-03-27,tomato,464
21,2023-03-28,tomato,1438
21,2023-03-29,tomato,1642
21,2023-03-30,tomato,1198
21,2023-03-31,tomato,1116
21,2023-04-01,tomato,1024
21,2023-04-02,tomato,1179
21,2023-04-03,tomato,1167
21,2023-04-04,tomato,1079
21,2023-04-05,tomato,768
21,2023-04-06,tomato,1077
21,2023-04-07,tomato,983
21,2023-04-08,tomato,805
21,2023-04-09,tomato,1077
21,2023-04-10,tomato,885
21,2023-04-11,tomato,1025
21,2023-04-12,tomato,1123
21,2023-04-13,tomato,1158
21,2023-04-14,tomato,891
21,2023-04-15,tomato,1121
21,2023-04-16,tomato,1180
21,2023-04-17,tomato,1253
21,2023-04-18,tomato,1084
21,2023-04-19,tomato,1160
21,2023-04-20,tomato,901
21,2023-04-21,tomato,1657
21,2023-04-22,tomato,991
21,2023-04-23,tomato,1290
21,2023-04-24,tomato,885
21,2023-04-25,tomato,1102
21,2023-04-26,tomato,1093
21,2023-04-27,tomato,1141
21,2023-04-28,tomato,794
21,2023-04-29,tomato,1106
21,2023-04-30,tomato,886
21,2023-05-01,tomato,1214
21,2023-05-02,tomato,786
21,2023-05-03,tomato,1085
21,2023-05-04,tomato,1000
21,2023-05-05,tomato,1475
21,2023-05-06,tomato,1289
21,2023-05-07,tomato,1353
21,2023-05-08,tomato,813
21,2023-05-09,tomato,911
21,2023-05-10,tomato,1006
21,2023-05-11,tomato,1296
21,2023-05-12,tomato,1102
21,2023-05-13,tomato,819
21,2023-05-14,tomato,829
21,2023-05-15,tomato,1308
21,2023-05-17,tomato,1110
21,2023-05-18,tomato,1021
21,2023-05-19,tomato,1000
21,2023-05-20,tomato,1233
21,2023-05-22,tomato,742
21,2023-05-23,tomato,1021
21,2023-05-24,tomato,1036
21,2023-05-25,tomato,694
21,2023-05-26,tomato,955
21,2023-05-27,tomato,1584
21,2023-05-28,tomato,797
21,2023-05-29,tomato,1039
21,2023-05-31,tomato,484
21,2023-06-01,tomato,972
21,2023-06-02,tomato,737
21,2023-06-03,tomato,919
21,2023-06-04,tomato,1115
21,2023-06-05,tomato,724
21,2023-06-06,tomato,1068
21,2023-06-07,tomato,811
21,2023-06-08,tomato,671
21,2023-06-09,tomato,1255
21,2023-06-10,tomato,765
21,2023-06-11,tomato,901
21,2023-06-12,tomato,864
21,2023-06-13,tomato,1062
21,2023-06-14,tomato,1016
21,2023-06-15,tomato,966
21,2023-06-17,tomato,829
21,2023-06-18,tomato,941
21,2023-06-19,tomato,1082
21,2023-06-20,tomato,1037
21,2023-06-21,tomato,1290
21,2023-06-22,tomato,1200
21,2023-06-23,tomato,1286
21,2023-06-25,tomato,1349
21,2023-06-26,tomato,1055
21,2023-06-27,tomato,1223
21,2023-06-28,tomato,1092
21,2023-06-29,tomato,1342
21,2023-06-30,tomato,565
21,2023-07-01,tomato,928
21,2023-07-02,tomato,1111
21,2023-07-04,tomato,1151
21,2023-07-05,tomato,1003
21,2023-07-06,tomato,589
21,2023-07-08,tomato,963
21,2023-07-09,tomato,1213
21,2023-07-10,tomato,928
21,2023-07-11,tomato,1031
21,2023-07-12,tomato,1490
21,2023-07-14,tomato,960
21,2023-07-15,tomato,968
21,2023-07-16,tomato,1056
21,2023-07-18,tomato,1067
21,2023-07-20,tomato,1041
21,2023-07-21,tomato,1107
21,2023-07-22,tomato,708
21,2023-07-23,tomato,977
21,2023-07-24,tomato,698
21,2023-07-25,tomato,1022
21,2023-07-26,tomato,1160
21,2023-07-27,tomato,973
21,2023-07-28,tomato,769
21,2023-07-29,tomato,899
21,2023-07-30,tomato,1461
21,2023-07-31,tomato,1373
21,2023-08-01,tomato,871
21,2023-08-02,tomato,870
21,2023-08-03,tomato,980
21,2023-08-04,tomato,1320
21,2023-08-05,tomato,566
21,2023-08-06,tomato,868
21,2023-08-07,tomato,1111
21,2023-08-08,tomato,1082
21,2023-08-09,tomato,900
21,2023-08-10,tomato,944
21,2023-08-11,tomato,1091
21,2023-08-12,tomato,904
21,2023-08-13,tomato,740
21,2023-08-14,tomato,961
21,2023-08-15,tomato,1055
21,2023-08-16,tomato,472
21,2023-08-17,tomato,1106
21,2023-08-18,tomato,1253
21,2023-08-19,tomato,917
21,2023-08-20,tomato,922
21,2023-08-21,tomato,821
21,2023-08-22,tomato,969
21,2023-08-23,tomato,867
21,2023-08-24,tomato,1372
21,2023-08-25,tomato,1039
21,2023-08-26,tomato,466
21,2023-08-27,tomato,1151
21,2023-08-28,tomato,1441
21,2023-08-29,tomato,1136
21,2023-08-31,tomato,1307
21,2023-09-01,tomato,1178
21,2023-09-03,tomato,1257
21,2023-09-05,tomato,1245
21,2023-09-06,tomato,1248
21,2023-09-07,tomato,1087
21,2023-09-09,tomato,575
21,2023-09-10,tomato,733
21,2023-09-11,tomato,738
21,2023-09-13,tomato,371
21,2023-09-14,tomato,898
21,2023-09-15,tomato,1364
21,2023-09-18,tomato,646
21,2023-09-19,tomato,1191
21,2023-09-20,tomato,1141
21,2023-09-21,tomato,1065
21,2023-09-22,tomato,1306
21,2023-09-23,tomato,997
21,2023-09-24,tomato,1391
21,2023-09-25,tomato,957
21,2023-09-26,tomato,1094
21,2023-09-27,tomato,972
21,2023-09-28,tomato,775
21,2023-09-29,tomato,668
21,2023-09-30,tomato,1152
21,2023-10-01,tomato,1347
21,2023-10-02,tomato,1069
21,2023-10-03,tomato,1137
21,2023-10-04,tomato,616
21,2023-10-05,tomato,1105
21,2023-10-06,tomato,483
21,2023-10-07,tomato,706
21,2023-10-08,tomato,1344
21,2023-10-09,tomato,1011
21,2023-10-10,tomato,1034
21,2023-10-11,tomato,1147
21,2023-10-12,tomato,1209
21,2023-10-13,tomato,939
21,2023-10-14,tomato,1081
21,2023-10-15,tomato,990
21,2023-10-16,tomato,621
21,2023-10-17,tomato,918
21,2023-10-18,tomato,1112
21,2023-10-19,tomato,910
21,2023-10-20,tomato,913
21,2023-10-21,tomato,1205
21,2023-10-22,tomato,1048
21,2023-10-23,tomato,1096
21,2023-10-24,tomato,598
21,2023-10-25,tomato,1120
21,2023-10-26,tomato,728
21,2023-10-27,tomato,1001
21,2023-10-28,tomato,740
21,2023-10-29,tomato,1243
21,2023-10-30,tomato,1469
21,2023-10-31,tomato,970
21,2023-11-01,tomato,968
21,2023-11-03,tomato,1267
21,2023-11-04,tomato,1152
21,2023-11-05,tomato,990
21,2023-11-06,tomato,1100
21,2023-11-07,tomato,1519
21,2023-11-09,tomato,838
21,2023-11-10,tomato,860
21,2023-11-11,tomato,1208
21,2023-11-13,tomato,1540
21,2023-11-14,tomato,1052
21,2023-11-15,tomato,577
21,2023-11-16,tomato,1106
21,2023-11-17,tomato,875
21,2023-11-18,tomato,1127
21,2023-11-19,tomato,665
21,2023-11-21,tomato,636
21,2023-11-22,tomato,933
21,2023-11-23,tomato,1424
21,2023-11-24,tomato,662
21,2023-11-25,tomato,927
21,2023-11-26,tomato,639
21,2023-11-28,tomato,1081
21,2023-11-29,tomato,1063
21,2023-11-30,tomato,649
21,2023-12-01,tomato,1332
21,2023-12-02,tomato,523
21,2023-12-03,tomato,1405
21,2023-12-04,tomato,1354
21,2023-12-05,tomato,1085
21,2023-12-06,tomato,1233
21,2023-12-07,tomato,963
21,2023-12-08,tomato,619
21,2023-12-09,tomato,1067
21,2023-12-10,tomato,612
21,2023-12-11,tomato,1005
21,2023-12-12,tomato,696
21,2023-12-13,tomato,1253
21,2023-12-14,tomato,1103
21,2023-12-16,tomato,1178
21,2023-12-17,tomato,1093
21,2023-12-18,tomato,1481
21,2023-12-19,tomato,1265
21,2023-12-20,tomato,1437
21,2023-12-21,tomato,781
21,2023-12-22,tomato,871
21,2023-12-23,tomato,397
21,2023-12-24,tomato,909
21,2023-12-25,tomato,999
21,2023-12-26,tomato,1117
21,2023-12-27,tomato,874
21,2023-12-28,tomato,1193
21,2023-12-29,tomato,1175
21,2023-12-30,tomato,888
21,2023-12-31,tomato,766
21,2024-01-01,tomato,1024
21,2024-01-02,tomato,1033
21,2024-01-03,tomato,854
21,2024-01-04,tomato,942
21,2024-01-05,tomato,650
21,2024-01-06,tomato,1178
21,2024-01-07,tomato,1183
21,2024-01-08,tomato,1020
21,2024-01-09,tomato,1200
21,2024-01-10,tomato,1041
21,2024-01-11,tomato,1415
21,2024-01-12,tomato,681
21,2024-01-13,tomato,1058
21,2024-01-14,tomato,1235
21,2024-01-15,tomato,1384
21,2024-01-16,tomato,1207
21,2024-01-17,tomato,746
21,2024-01-18,tomato,590
21,2024-01-19,tomato,965
21,2024-01-20,tomato,1099
21,2024-01-21,tomato,1246
21,2024-01-22,tomato,731
21,2024-01-23,tomato,1161
21,2024-01-24,tomato,333
21,2024-01-25,tomato,821
21,2024-01-26,tomato,1224
21,2024-01-27,tomato,707
21,2024-01-28,tomato,729
21,2024-01-29,tomato,875
21,2024-01-30,tomato,1052
21,2024-01-31,tomato,726
21,2024-02-01,tomato,999
21,2024-02-02,tomato,899
21,2024-02-03,tomato,1299
21,2024-02-04,tomato,886
21,2024-02-05,tomato,1015
21,2024-02-06,tomato,1049
21,2024-02-07,tomato,902
21,2024-02-08,tomato,1201
21,2024-02-09,tomato,1254
21,2024-02-10,tomato,884
21,2024-02-11,tomato,1081
21,2024-02-12,tomato,774
21,2024-02-13,tomato,1150
21,2024-02-14,tomato,1066
21,2024-02-15,tomato,916
21,2024-02-16,tomato,1091
21,2024-02-18,tomato,1157
21,2024-02-19,tomato,1318
21,2024-02-20,tomato,1108
21,2024-02-21,tomato,1231
21,2024-02-22,tomato,1488
21,2024-02-23,tomato,747
21,2024-02-24,tomato,1303
21,2024-02-25,tomato,786
21,2024-02-26,tomato,828
21,2024-02-27,tomato,1005
21,2024-02-28,tomato,845
21,2024-02-29,tomato,803
21,2024-03-01,tomato,992
21,2024-03-02,tomato,924
21,2024-03-03,tomato,840
21,2024-03-04,tomato,767
21,2024-03-05,tomato,1367
21,2024-03-06,tomato,705
21,2024-03-07,tomato,965
21,2024-03-09,tomato,1289
21,2024-03-10,tomato,1212
21,2024-03-11,tomato,1066
21,2024-03-12,tomato,850
21,2024-03-13,tomato,1003
21,2024-03-14,tomato,724
21,2024-03-15,tomato,936
21,2024-03-18,tomato,932
21,2024-03-20,tomato,956
21,2024-03-21,tomato,809
21,2024-03-22,tomato,580
21,2024-03-23,tomato,1323
21,2024-03-24,tomato,1267
21,2024-03-25,tomato,1228
21,2024-03-26,tomato,1103
21,2024-03-27,tomato,1050
21,2024-03-28,tomato,833
21,2024-03-29,tomato,860
21,2024-03-30,tomato,1374
21,2024-03-31,tomato,1432
21,2024-04-01,tomato,961
21,2024-04-02,tomato,1008
21,2024-04-03,tomato,1192
21,2024-04-04,tomato,1031
21,2024-04-05,tomato,1050
21,2024-04-06,tomato,992
21,2024-04-07,tomato,771
21,2024-04-08,tomato,914
21,2024-04-09,tomato,974
21,2024-04-10,tomato,372
21,2024-04-11,tomato,1030
21,2024-04-12,tomato,1593
21,2024-04-13,tomato,899
21,2024-04-14,tomato,1016
21,2024-04-15,tomato,796
21,2024-04-16,tomato,732
21,2024-04-17,tomato,929
21,2024-04-18,tomato,1166
21,2024-04-19,tomato,949
21,2024-04-20,tomato,913
21,2024-04-21,tomato,1132
21,2024-04-22,tomato,1058
21,2024-04-23,tomato,1078
21,2024-04-26,tomato,1307
21,2024-04-27,tomato,1276
21,2024-04-28,tomato,1384
21,2024-04-29,tomato,702
21,2024-04-30,tomato,1224
21,2024-05-01,tomato,1422
21,2024-05-02,tomato,596
21,2024-05-03,tomato,1002
21,2024-05-05,tomato,871
21,2024-05-06,tomato,1001
21,2024-05-07,tomato,1297
21,2024-05-08,tomato,656
21,2024-05-09,tomato,1069
21,2024-05-10,tomato,865
21,2024-05-11,tomato,1304
21,2024-05-12,tomato,1114
21,2024-05-13,tomato,968
21,2024-05-14,tomato,827
21,2024-05-15,tomato,1677
21,2024-05-16,tomato,1078
21,2024-05-17,tomato,650
21,2024-05-18,tomato,803
21,2024-05-19,tomato,1111
21,2024-05-20,tomato,824
21,2024-05-21,tomato,855
21,2024-05-22,tomato,1256
21,2024-05-23,tomato,1234
21,2024-05-24,tomato,864
21,2024-05-25,tomato,1303
21,2024-05-26,tomato,828
21,2024-05-27,tomato,1434
21,2024-05-28,tomato,1143
21,2024-05-29,tomato,1081
21,2024-05-30,tomato,911
21,2024-05-31,tomato,854
21,2024-06-01,tomato,421
21,2024-06-02,tomato,933
21,2024-06-03,tomato,1005
21,2024-06-04,tomato,547
21,2024-06-05,tomato,1215
21,2024-06-06,tomato,967
21,2024-06-07,tomato,1314
21,2024-06-08,tomato,835
21,2024-06-09,tomato,1319
21,2024-06-11,tomato,894
21,2024-06-12,tomato,995
21,2024-06-13,tomato,1062
21,2024-06-14,tomato,997
21,2024-06-15,tomato,1084
21,2024-06-16,tomato,523
21,2024-06-17,tomato,972
21,2024-06-18,tomato,987
21,2024-06-19,tomato,507
21,2024-06-20,tomato,1169
21,2024-06-21,tomato,778
21,2024-06-22,tomato,1245
21,2024-06-23,tomato,1029
21,2024-06-24,tomato,863
21,2024-06-25,tomato,1261
21,2024-06-26,tomato,1426
21,2024-06-27,tomato,1017
21,2024-06-28,tomato,1354
21,2024-06-29,tomato,963
21,2024-06-30,tomato,1250
21,2024-07-01,tomato,915
21,2024-07-02,tomato,1468
21,2024-07-03,tomato,1279
21,2024-07-04,tomato,1126
21,2024-07-05,tomato,369
21,2024-07-06,tomato,1121
21,2024-07-07,tomato,696
21,2024-07-08,tomato,1097
21,2024-07-09,tomato,1329
21,2024-07-10,tomato,1181
21,2024-07-11,tomato,1224
21,2024-07-13,tomato,913
21,2024-07-14,tomato,623
21,2024-07-15,tomato,813
21,2024-07-16,tomato,924
21,2024-07-17,tomato,1004
21,2024-07-18,tomato,1327
21,2024-07-19,tomato,1192
21,2024-07-20,tomato,1567
21,2024-07-21,tomato,755
21,2024-07-22,tomato,1301
21,2024-07-23,tomato,1228
21,2024-07-24,tomato,978
21,2024-07-25,tomato,765
21,2024-07-26,tomato,852
21,2024-07-27,tomato,840
21,2024-07-28,tomato,1439
21,2024-07-29,tomato,1216
21,2024-07-30,tomato,1226
21,2024-07-31,tomato,1030
21,2024-08-01,tomato,950
21,2024-08-02,tomato,1093
21,2024-08-03,tomato,1033
21,2024-08-04,tomato,983
21,2024-08-05,tomato,1100
21,2024-08-06,tomato,739
21,2024-08-07,tomato,1075
21,2024-08-08,tomato,980
21,2024-08-09,tomato,827
21,2024-08-10,tomato,1169
21,2024-08-11,tomato,1460
21,2024-08-12,tomato,1330
21,2024-08-13,tomato,936
21,2024-08-14,tomato,1175
21,2024-08-15,tomato,1220
21,2024-08-16,tomato,1038
21,2024-08-17,tomato,1001
21,2024-08-18,tomato,1094
21,2024-08-19,tomato,1641
21,2024-08-20,tomato,1072
21,2024-08-21,tomato,688
21,2024-08-22,tomato,744
21,2024-08-23,tomato,964
21,2024-08-24,tomato,693
21,2024-08-25,tomato,974
21,2024-08-26,tomato,1568
21,2024-08-27,tomato,879
21,2024-08-28,tomato,734
21,2024-08-30,tomato,955
21,2024-08-31,tomato,981
21,2024-09-01,tomato,758
21,2024-09-02,tomato,695
21,2024-09-03,tomato,1349
21,2024-09-04,tomato,1134
21,2024-09-05,tomato,886
21,2024-09-06,tomato,716
21,2024-09-07,tomato,877
21,2024-09-08,tomato,699
21,2024-09-09,tomato,861
21,2024-09-10,tomato,1528
21,2024-09-11,tomato,1068
21,2024-09-12,tomato,852
21,2024-09-13,tomato,1179
21,2024-09-14,tomato,773
21,2024-09-16,tomato,905
21,2024-09-17,tomato,540
21,2024-09-18,tomato,1329
21,2024-09-19,tomato,957
21,2024-09-20,tomato,801
21,2024-09-21,tomato,1171
21,2024-09-22,tomato,743
21,2024-09-23,tomato,759
21,2024-09-24,tomato,912
21,2024-09-25,tomato,706
21,2024-09-26,tomato,843
21,2024-09-27,tomato,958
21,2024-09-28,tomato,980
21,2024-09-29,tomato,674
21,2024-09-30,tomato,946
21,2024-10-01,tomato,1154
21,2024-10-02,tomato,1196
21,2024-10-03,tomato,882
21,2024-10-04,tomato,960
21,2024-10-05,tomato,945
21,2024-10-06,tomato,657
21,2024-10-07,tomato,871
21,2024-10-08,tomato,1208
21,2024-10-10,tomato,1212
21,2024-10-11,tomato,1111
21,2024-10-12,tomato,337
21,2024-10-13,tomato,811
21,2024-10-15,tomato,1125
21,2024-10-16,tomato,1439
21,2024-10-17,tomato,1004
21,2024-10-18,tomato,1032
21,2024-10-19,tomato,979
21,2024-10-20,tomato,678
21,2024-10-21,tomato,1096
21,2024-10-22,tomato,624
21,2024-10-23,tomato,986
21,2024-10-24,tomato,1030
21,2024-10-25,tomato,1020
21,2024-10-26,tomato,680
21,2024-10-27,tomato,829
21,2024-10-28,tomato,1181
21,2024-10-29,tomato,1026
21,2024-10-30,tomato,830
21,2024-10-31,tomato,738
21,2024-11-01,tomato,1210
21,2024-11-02,tomato,1016
21,2024-11-03,tomato,723
21,2024-11-04,tomato,960
21,2024-11-05,tomato,804
21,2024-11-06,tomato,1083
21,2024-11-07,tomato,1323
21,2024-11-08,tomato,735
21,2024-11-09,tomato,1047
21,2024-11-10,tomato,1043
21,2024-11-11,tomato,467
21,2024-11-12,tomato,1217
21,2024-11-13,tomato,1536
21,2024-11-14,tomato,1042
21,2024-11-15,tomato,1350
21,2024-11-16,tomato,691
21,2024-11-17,tomato,826
21,2024-11-18,tomato,1025
21,2024-11-19,tomato,792
21,2024-11-20,tomato,1017
21,2024-11-21,tomato,1260
21,2024-11-22,tomato,785
21,2024-11-23,tomato,1271
21,2024-11-24,tomato,523
21,2024-11-25,tomato,864
21,2024-11-26,tomato,958
21,2024-11-27,tomato,774
21,2024-11-28,tomato,868
21,2024-11-29,tomato,1359
21,2024-11-30,tomato,1320
21,2024-12-01,tomato,1189
21,2024-12-02,tomato,1270
21,2024-12-03,tomato,851
21,2024-12-04,tomato,699
21,2024-12-05,tomato,804
21,2024-12-06,tomato,841
21,2024-12-07,tomato,854
21,2024-12-08,tomato,1141
21,2024-12-09,tomato,1089
21,2024-12-10,tomato,963
21,2024-12-11,tomato,979
21,2024-12-12,tomato,1283
21,2024-12-13,tomato,682
21,2024-12-15,tomato,1206
21,2024-12-16,tomato,475
21,2024-12-17,tomato,865
21,2024-12-18,tomato,1388
21,2024-12-19,tomato,1083
21,2024-12-20,tomato,890
21,2024-12-21,tomato,1238
21,2024-12-22,tomato,1157
21,2024-12-23,tomato,1147
21,2024-12-24,tomato,957
21,2024-12-25,tomato,1249
21,2024-12-26,tomato,845
21,2024-12-27,tomato,833
21,2024-12-28,tomato,1480
21,2024-12-29,tomato,882
21,2024-12-30,tomato,495
21,2024-12-31,tomato,1275
22,2023-01-01,maize,1708
22,2023-01-02,maize,1199
22,2023-01-04,maize,607
