date,market,crop,price_per_kg
2024-07-29,ibadan,tomato,384.77
2024-07-30,ibadan,tomato,431.86
2024-07-31,ibadan,tomato,396.57
2024-08-01,ibadan,tomato,421.55
2024-08-02,ibadan,tomato,401.86
2024-08-03,ibadan,tomato,420.6
2024-08-04,ibadan,tomato,428.32
2024-08-05,ibadan,tomato,418.14
2024-08-06,ibadan,tomato,420.12
2024-08-07,ibadan,tomato,406.82
2024-08-08,ibadan,tomato,401.75
2024-08-09,ibadan,tomato,411.08
2024-08-10,ibadan,tomato,403.73
2024-08-11,ibadan,tomato,448.5
2024-08-12,ibadan,tomato,393.83
2024-08-13,ibadan,tomato,425.7
2024-08-14,ibadan,tomato,418.22
2024-08-15,ibadan,tomato,413.86
2024-08-16,ibadan,tomato,433.89
2024-08-17,ibadan,tomato,415.34
2024-08-18,ibadan,tomato,400.71
2024-08-19,ibadan,tomato,415.59
2024-08-20,ibadan,tomato,408.23
2024-08-21,ibadan,tomato,419.28
2024-08-22,ibadan,tomato,424.35
2024-08-23,ibadan,tomato,397.97
2024-08-24,ibadan,tomato,430.71
2024-08-25,ibadan,tomato,407.83
2024-08-26,ibadan,tomato,419.05
2024-08-27,ibadan,tomato,421.92
2024-08-28,ibadan,tomato,418.07
2024-08-29,ibadan,tomato,410.62
2024-08-30,ibadan,tomato,404.7
2024-08-31,ibadan,tomato,408.27
2024-09-01,ibadan,tomato,437.46
2024-09-02,ibadan,tomato,398.97
2024-09-03,ibadan,tomato,401.36
2024-09-04,ibadan,tomato,400.73
2024-09-05,ibadan,tomato,415.05
2024-09-06,ibadan,tomato,388.76
2024-09-07,ibadan,tomato,391.52
2024-09-08,ibadan,tomato,408.89
2024-09-09,ibadan,tomato,392.63
2024-09-10,ibadan,tomato,393.94
2024-09-11,ibadan,tomato,392.78
2024-09-12,ibadan,tomato,399.67
2024-09-13,ibadan,tomato,424.71
2024-09-14,ibadan,tomato,428.27
2024-09-15,ibadan,tomato,443.54
2024-09-16,ibadan,tomato,442.94
2024-09-17,ibadan,tomato,425.52
2024-09-18,ibadan,tomato,429.32
2024-09-19,ibadan,tomato,415.05
2024-09-20,ibadan,tomato,421.17
2024-09-21,ibadan,tomato,443.71
2024-09-22,ibadan,tomato,418.7
2024-09-23,ibadan,tomato,431.04
2024-09-24,ibadan,tomato,397.84
2024-09-25,ibadan,tomato,402.02
2024-09-26,ibadan,tomato,417.45
2024-09-27,ibadan,tomato,414.79
2024-09-28,ibadan,tomato,402.47
2024-09-29,ibadan,tomato,450.4
2024-09-30,ibadan,tomato,414.82
2024-10-01,ibadan,tomato,404.94
2024-10-02,ibadan,tomato,414.24
2024-10-03,ibadan,tomato,412.11
2024-10-04,ibadan,tomato,414.54
2024-10-05,ibadan,tomato,386.13
2024-10-06,ibadan,tomato,431.77
2024-10-07,ibadan,tomato,432.51
2024-10-08,ibadan,tomato,434.27
2024-10-09,ibadan,tomato,415.93
2024-10-10,ibadan,tomato,421.1
2024-10-11,ibadan,tomato,396.66
2024-10-12,ibadan,tomato,423.43
2024-10-13,ibadan,tomato,414.02
2024-10-14,ibadan,tomato,402.51
2024-10-15,ibadan,tomato,423.33
2024-10-16,ibadan,tomato,423.73
2024-10-17,ibadan,tomato,410.14
2024-10-18,ibadan,tomato,415.91
2024-10-19,ibadan,tomato,392.35
2024-10-20,ibadan,tomato,428.21
2024-10-21,ibadan,tomato,393.98
2024-10-22,ibadan,tomato,396.8
2024-10-23,ibadan,tomato,408.73
2024-10-24,ibadan,tomato,425.17
2024-10-25,ibadan,tomato,424.89
2024-10-26,ibadan,tomato,406.87
2024-10-27,ibadan,tomato,418.94
2024-10-28,ibadan,tomato,379.59
2024-10-29,ibadan,tomato,394.69
2024-10-30,ibadan,tomato,394.72
2024-10-31,ibadan,tomato,425.39
2024-11-01,ibadan,tomato,415.6
2024-11-02,ibadan,tomato,407.84
2024-11-03,ibadan,tomato,409.07
2024-11-04,ibadan,tomato,429.17
2024-11-05,ibadan,tomato,401.26
2024-11-06,ibadan,tomato,382.79
2024-11-07,ibadan,tomato,420.56
2024-11-08,ibadan,tomato,405.86
2024-11-09,ibadan,tomato,417.77
2024-11-10,ibadan,tomato,401.58
2024-11-11,ibadan,tomato,388.64
2024-11-12,ibadan,tomato,407.99
2024-11-13,ibadan,tomato,401.4
2024-11-14,ibadan,tomato,403.81
2024-11-15,ibadan,tomato,426.17
2024-11-16,ibadan,tomato,382.71
2024-11-17,ibadan,tomato,404.31
2024-11-18,ibadan,tomato,386.4
2024-11-19,ibadan,tomato,357.91
2024-11-20,ibadan,tomato,397.86
2024-11-21,ibadan,tomato,398.74
2024-11-22,ibadan,tomato,407.76
2024-11-23,ibadan,tomato,394.02
2024-11-24,ibadan,tomato,373.44
2024-11-25,ibadan,tomato,383.62
2024-11-26,ibadan,tomato,417.17
2024-11-27,ibadan,tomato,382.59
2024-11-28,ibadan,tomato,420.58
2024-11-29,ibadan,tomato,411.7
2024-11-30,ibadan,tomato,389.58
2024-12-01,ibadan,tomato,382.64
2024-12-02,ibadan,tomato,410.42
2024-12-03,ibadan,tomato,389.54
2024-12-04,ibadan,tomato,368.41
2024-12-05,ibadan,tomato,401.44
2024-12-06,ibadan,tomato,398.7
2024-12-07,ibadan,tomato,409.7
2024-12-08,ibadan,tomato,396.76
2024-12-09,ibadan,tomato,382.07
2024-12-10,ibadan,tomato,410.49
2024-12-11,ibadan,tomato,411.59
2024-12-12,ibadan,tomato,393.16
2024-12-13,ibadan,tomato,389.97
2024-12-14,ibadan,tomato,367.57
2024-12-15,ibadan,tomato,378.48
2024-12-16,ibadan,tomato,399.75
2024-12-17,ibadan,tomato,378.38
2024-12-18,ibadan,tomato,363.66
2024-12-19,ibadan,tomato,441.79
2024-12-20,ibadan,tomato,362.65
2024-12-21,ibadan,tomato,421.22
2024-12-22,ibadan,tomato,380.08
2024-12-23,ibadan,tomato,383.16
2024-12-24,ibadan,tomato,373.38
2024-12-25,ibadan,tomato,396.01
2024-12-26,ibadan,tomato,360.28
2024-12-27,ibadan,tomato,353.47
2024-12-28,ibadan,tomato,407.76
2024-12-29,ibadan,tomato,369.0
2024-12-30,ibadan,tomato,393.13
2024-12-31,ibadan,tomato,363.61
2023-01-01,abuja,tomato,304.24
2023-01-02,abuja,tomato,304.58
2023-01-03,abuja,tomato,289.17
2023-01-04,abuja,tomato,286.43
2023-01-05,abuja,tomato,313.28
2023-01-06,abuja,tomato,330.13
2023-01-07,abuja,tomato,305.72
2023-01-08,abuja,tomato,319.39
2023-01-09,abuja,tomato,326.69
2023-01-10,abuja,tomato,300.5
2023-01-11,abuja,tomato,316.22
2023-01-12,abuja,tomato,306.8
2023-01-13,abuja,tomato,342.68
2023-01-14,abuja,tomato,342.61
2023-01-15,abuja,tomato,303.58
2023-01-16,abuja,tomato,325.58
2023-01-17,abuja,tomato,336.76
2023-01-18,abuja,tomato,333.97
2023-01-19,abuja,tomato,322.68
2023-01-20,abuja,tomato,342.29
2023-01-21,abuja,tomato,308.58
2023-01-22,abuja,tomato,318.51
2023-01-23,abuja,tomato,310.2
2023-01-24,abuja,tomato,336.56
2023-01-25,abuja,tomato,315.97
2023-01-26,abuja,tomato,322.94
2023-01-27,abuja,tomato,335.78
2023-01-28,abuja,tomato,337.61
2023-01-29,abuja,tomato,313.29
2023-01-30,abuja,tomato,344.35
2023-01-31,abuja,tomato,335.6
2023-02-01,abuja,tomato,312.32
2023-02-02,abuja,tomato,309.08
2023-02-03,abuja,tomato,330.01
2023-02-04,abuja,tomato,344.02
2023-02-05,abuja,tomato,344.98
2023-02-06,abuja,tomato,337.49
2023-02-07,abuja,tomato,333.27
2023-02-08,abuja,tomato,341.02
2023-02-09,abuja,tomato,320.36
2023-02-10,abuja,tomato,360.36
2023-02-11,abuja,tomato,360.71
2023-02-12,abuja,tomato,341.93
2023-02-13,abuja,tomato,338.88
2023-02-14,abuja,tomato,329.97
2023-02-15,abuja,tomato,345.09
2023-02-16,abuja,tomato,326.69
2023-02-17,abuja,tomato,303.44
2023-02-18,abuja,tomato,296.35
2023-02-19,abuja,tomato,326.58
2023-02-20,abuja,tomato,341.92
2023-02-21,abuja,tomato,345.16
2023-02-22,abuja,tomato,332.96
2023-02-23,abuja,tomato,343.21
2023-02-24,abuja,tomato,337.25
2023-02-25,abuja,tomato,326.49
2023-02-26,abuja,tomato,341.66
2023-02-27,abuja,tomato,355.59
2023-02-28,abuja,tomato,328.65
2023-03-01,abuja,tomato,329.13
2023-03-02,abuja,tomato,327.8
2023-03-03,abuja,tomato,314.81
2023-03-04,abuja,tomato,337.87
2023-03-05,abuja,tomato,356.85
2023-03-06,abuja,tomato,348.92
2023-03-07,abuja,tomato,344.04
2023-03-08,abuja,tomato,349.11
2023-03-09,abuja,tomato,339.95
2023-03-10,abuja,tomato,317.74
2023-03-11,abuja,tomato,360.55
2023-03-12,abuja,tomato,365.43
2023-03-13,abuja,tomato,337.93
2023-03-14,abuja,tomato,347.29
2023-03-15,abuja,tomato,346.36
2023-03-16,abuja,tomato,355.88
2023-03-17,abuja,tomato,377.04
2023-03-18,abuja,tomato,369.2
2023-03-19,abuja,tomato,345.74
2023-03-20,abuja,tomato,360.38
2023-03-21,abuja,tomato,371.79
2023-03-22,abuja,tomato,359.02
2023-03-23,abuja,tomato,352.97
2023-03-24,abuja,tomato,360.31
2023-03-25,abuja,tomato,342.82
2023-03-26,abuja,tomato,345.43
2023-03-27,abuja,tomato,337.9
2023-03-28,abuja,tomato,359.5
2023-03-29,abuja,tomato,353.01
2023-03-30,abuja,tomato,342.59
2023-03-31,abuja,tomato,353.12
2023-04-01,abuja,tomato,363.26
2023-04-02,abuja,tomato,385.98
2023-04-03,abuja,tomato,372.26
2023-04-04,abuja,tomato,321.39
2023-04-05,abuja,tomato,360.82
2023-04-06,abuja,tomato,379.56
2023-04-07,abuja,tomato,336.88
2023-04-08,abuja,tomato,366.46
2023-04-09,abuja,tomato,354.47
2023-04-10,abuja,tomato,376.24
2023-04-11,abuja,tomato,364.9
2023-04-12,abuja,tomato,345.14
2023-04-13,abuja,tomato,355.96
2023-04-14,abuja,tomato,357.09
2023-04-15,abuja,tomato,357.59
2023-04-16,abuja,tomato,377.07
2023-04-17,abuja,tomato,346.82
2023-04-18,abuja,tomato,375.65
2023-04-19,abuja,tomato,355.58
2023-04-20,abuja,tomato,363.91
2023-04-21,abuja,tomato,361.74
2023-04-22,abuja,tomato,360.44
2023-04-23,abuja,tomato,360.72
2023-04-24,abuja,tomato,383.69
2023-04-25,abuja,tomato,374.29
2023-04-26,abuja,tomato,355.73
2023-04-27,abuja,tomato,386.04
2023-04-28,abuja,tomato,365.87
2023-04-29,abuja,tomato,367.27
2023-04-30,abuja,tomato,348.83
2023-05-01,abuja,tomato,354.2
2023-05-02,abuja,tomato,351.33
2023-05-03,abuja,tomato,363.44
2023-05-04,abuja,tomato,372.09
2023-05-05,abuja,tomato,367.95
2023-05-06,abuja,tomato,386.96
2023-05-07,abuja,tomato,348.6
2023-05-08,abuja,tomato,364.21
2023-05-09,abuja,tomato,342.57
2023-05-10,abuja,tomato,348.21
2023-05-11,abuja,tomato,382.17
2023-05-12,abuja,tomato,355.38
2023-05-13,abuja,tomato,350.12
2023-05-14,abuja,tomato,329.54
2023-05-15,abuja,tomato,349.98
2023-05-16,abuja,tomato,359.41
2023-05-17,abuja,tomato,341.52
2023-05-18,abuja,tomato,358.49
2023-05-19,abuja,tomato,382.26
2023-05-20,abuja,tomato,351.54
2023-05-21,abuja,tomato,347.84
2023-05-22,abuja,tomato,345.0
2023-05-23,abuja,tomato,344.67
2023-05-24,abuja,tomato,370.64
2023-05-25,abuja,tomato,363.02
2023-05-26,abuja,tomato,377.04
2023-05-27,abuja,tomato,393.46
2023-05-28,abuja,tomato,333.63
2023-05-29,abuja,tomato,367.84
2023-05-30,abuja,tomato,344.49
2023-05-31,abuja,tomato,373.99
2023-06-01,abuja,tomato,357.42
2023-06-02,abuja,tomato,361.94
2023-06-03,abuja,tomato,341.49
2023-06-04,abuja,tomato,354.65
2023-06-05,abuja,tomato,362.53
2023-06-06,abuja,tomato,382.04
2023-06-07,abuja,tomato,348.52
2023-06-08,abuja,tomato,352.15
2023-06-09,abuja,tomato,375.19
2023-06-10,abuja,tomato,347.03
2023-06-11,abuja,tomato,377.92
2023-06-12,abuja,tomato,359.88
2023-06-13,abuja,tomato,364.54
2023-06-14,abuja,tomato,365.35
2023-06-15,abuja,tomato,349.89
2023-06-16,abuja,tomato,365.3
2023-06-17,abuja,tomato,347.06
2023-06-18,abuja,tomato,351.04
2023-06-19,abuja,tomato,367.28
2023-06-20,abuja,tomato,362.94
2023-06-21,abuja,tomato,356.99
2023-06-22,abuja,tomato,338.39
2023-06-23,abuja,tomato,342.02
2023-06-24,abuja,tomato,361.73
2023-06-25,abuja,tomato,368.54
2023-06-26,abuja,tomato,339.71
2023-06-27,abuja,tomato,343.63
2023-06-28,abuja,tomato,358.48
2023-06-29,abuja,tomato,357.87
2023-06-30,abuja,tomato,330.64
2023-07-01,abuja,tomato,358.07
2023-07-02,abuja,tomato,345.99
2023-07-03,abuja,tomato,380.45
2023-07-04,abuja,tomato,358.55
2023-07-05,abuja,tomato,360.92
2023-07-06,abuja,tomato,361.02
2023-07-07,abuja,tomato,334.92
2023-07-08,abuja,tomato,383.61
2023-07-09,abuja,tomato,327.94
2023-07-10,abuja,tomato,365.15
2023-07-11,abuja,tomato,362.07
2023-07-12,abuja,tomato,344.73
2023-07-13,abuja,tomato,362.14
2023-07-14,abuja,tomato,346.53
2023-07-15,abuja,tomato,340.63
2023-07-16,abuja,tomato,358.04
2023-07-17,abuja,tomato,334.78
2023-07-18,abuja,tomato,346.56
2023-07-19,abuja,tomato,340.46
2023-07-20,abuja,tomato,344.1
2023-07-21,abuja,tomato,355.66
2023-07-22,abuja,tomato,339.35
2023-07-23,abuja,tomato,345.21
2023-07-24,abuja,tomato,340.01
2023-07-25,abuja,tomato,369.84
2023-07-26,abuja,tomato,352.36
2023-07-27,abuja,tomato,350.07
2023-07-28,abuja,tomato,356.87
2023-07-29,abuja,tomato,336.65
2023-07-30,abuja,tomato,358.8
2023-07-31,abuja,tomato,350.44
2023-08-01,abuja,tomato,320.44
2023-08-02,abuja,tomato,322.1
2023-08-03,abuja,tomato,334.96
2023-08-04,abuja,tomato,322.93
2023-08-05,abuja,tomato,339.32
2023-08-06,abuja,tomato,326.87
2023-08-07,abuja,tomato,340.66
2023-08-08,abuja,tomato,363.66
2023-08-09,abuja,tomato,340.57
2023-08-10,abuja,tomato,336.21
2023-08-11,abuja,tomato,346.5
2023-08-12,abuja,tomato,329.24
2023-08-13,abuja,tomato,352.71
2023-08-14,abuja,tomato,346.87
2023-08-15,abuja,tomato,339.35
2023-08-16,abuja,tomato,340.71
2023-08-17,abuja,tomato,369.56
2023-08-18,abuja,tomato,352.06
2023-08-19,abuja,tomato,371.13
2023-08-20,abuja,tomato,344.81
2023-08-21,abuja,tomato,313.27
2023-08-22,abuja,tomato,331.6
2023-08-23,abuja,tomato,308.84
2023-08-24,abuja,tomato,342.97
2023-08-25,abuja,tomato,345.89
2023-08-26,abuja,tomato,320.13
2023-08-27,abuja,tomato,323.26
2023-08-28,abuja,tomato,335.29
2023-08-29,abuja,tomato,313.94
2023-08-30,abuja,tomato,312.33
2023-08-31,abuja,tomato,350.86
2023-09-01,abuja,tomato,332.97
2023-09-02,abuja,tomato,322.08
2023-09-03,abuja,tomato,304.03
2023-09-04,abuja,tomato,343.07
2023-09-05,abuja,tomato,318.77
2023-09-06,abuja,tomato,357.82
2023-09-07,abuja,tomato,341.83
2023-09-08,abuja,tomato,315.51
2023-09-09,abuja,tomato,316.5
2023-09-10,abuja,tomato,353.87
2023-09-11,abuja,tomato,325.4
2023-09-12,abuja,tomato,318.3
2023-09-13,abuja,tomato,326.25
2023-09-14,abuja,tomato,317.34
2023-09-15,abuja,tomato,328.68
2023-09-16,abuja,tomato,323.32
2023-09-17,abuja,tomato,337.64
2023-09-18,abuja,tomato,317.59
2023-09-19,abuja,tomato,309.45
2023-09-20,abuja,tomato,317.34
2023-09-21,abuja,tomato,316.81
2023-09-22,abuja,tomato,320.68
2023-09-23,abuja,tomato,331.3
2023-09-24,abuja,tomato,330.03
2023-09-25,abuja,tomato,339.22
2023-09-26,abuja,tomato,307.59
2023-09-27,abuja,tomato,325.79
2023-09-28,abuja,tomato,330.63
2023-09-29,abuja,tomato,308.46
2023-09-30,abuja,tomato,315.29
2023-10-01,abuja,tomato,290.94
2023-10-02,abuja,tomato,331.76
2023-10-03,abuja,tomato,313.94
2023-10-04,abuja,tomato,329.39
2023-10-05,abuja,tomato,319.67
2023-10-06,abuja,tomato,313.21
2023-10-07,abuja,tomato,290.97
2023-10-08,abuja,tomato,293.34
2023-10-09,abuja,tomato,274.66
2023-10-10,abuja,tomato,305.79
2023-10-11,abuja,tomato,349.49
2023-10-12,abuja,tomato,293.77
2023-10-13,abuja,tomato,272.55
2023-10-14,abuja,tomato,327.95
2023-10-15,abuja,tomato,349.32
2023-10-16,abuja,tomato,316.9
2023-10-17,abuja,tomato,316.39
2023-10-18,abuja,tomato,306.75
2023-10-19,abuja,tomato,283.36
2023-10-20,abuja,tomato,288.34
2023-10-21,abuja,tomato,305.59
2023-10-22,abuja,tomato,302.28
2023-10-23,abuja,tomato,308.04
2023-10-24,abuja,tomato,322.37
2023-10-25,abuja,tomato,300.14
2023-10-26,abuja,tomato,322.03
2023-10-27,abuja,tomato,299.6
2023-10-28,abuja,tomato,324.32
2023-10-29,abuja,tomato,309.24
2023-10-30,abuja,tomato,300.83
2023-10-31,abuja,tomato,308.37
2023-11-01,abuja,tomato,302.45
2023-11-02,abuja,tomato,308.47
2023-11-03,abuja,tomato,318.19
2023-11-04,abuja,tomato,304.79
2023-11-05,abuja,tomato,300.13
2023-11-06,abuja,tomato,288.16
2023-11-07,abuja,tomato,314.32
2023-11-08,abuja,tomato,310.47
2023-11-09,abuja,tomato,286.47
2023-11-10,abuja,tomato,317.53
2023-11-11,abuja,tomato,285.73
2023-11-12,abuja,tomato,320.05
2023-11-13,abuja,tomato,314.52
2023-11-14,abuja,tomato,310.13
2023-11-15,abuja,tomato,297.55
2023-11-16,abuja,tomato,312.11
2023-11-17,abuja,tomato,319.67
2023-11-18,abuja,tomato,311.95
2023-11-19,abuja,tomato,292.16
2023-11-20,abuja,tomato,306.52
2023-11-21,abuja,tomato,319.75
2023-11-22,abuja,tomato,336.12
2023-11-23,abuja,tomato,298.64
2023-11-24,abuja,tomato,314.97
2023-11-25,abuja,tomato,319.1
2023-11-26,abuja,tomato,288.73
2023-11-27,abuja,tomato,328.84
2023-11-28,abuja,tomato,284.51
2023-11-29,abuja,tomato,313.45
2023-11-30,abuja,tomato,305.5
2023-12-01,abuja,tomato,301.5
2023-12-02,abuja,tomato,340.04
2023-12-03,abuja,tomato,295.73
2023-12-04,abuja,tomato,295.37
2023-12-05,abuja,tomato,320.86
2023-12-06,abuja,tomato,311.92
2023-12-07,abuja,tomato,319.91
2023-12-08,abuja,tomato,301.75
2023-12-09,abuja,tomato,304.78
2023-12-10,abuja,tomato,329.29
2023-12-11,abuja,tomato,286.76
2023-12-12,abuja,tomato,298.08
2023-12-13,abuja,tomato,312.01
2023-12-14,abuja,tomato,296.55
2023-12-15,abuja,tomato,290.7
2023-12-16,abuja,tomato,309.12
2023-12-17,abuja,tomato,320.23
2023-12-18,abuja,tomato,297.3
2023-12-19,abuja,tomato,296.86
2023-12-20,abuja,tomato,289.43
2023-12-21,abuja,tomato,294.89
2023-12-22,abuja,tomato,316.31
2023-12-23,abuja,tomato,300.78
2023-12-24,abuja,tomato,287.05
2023-12-25,abuja,tomato,303.65
2023-12-26,abuja,tomato,315.93
2023-12-27,abuja,tomato,290.95
2023-12-28,abuja,tomato,279.1
2023-12-29,abuja,tomato,333.78
2023-12-30,abuja,tomato,278.46
2023-12-31,abuja,tomato,294.35
2024-01-01,abuja,tomato,303.61
2024-01-02,abuja,tomato,295.87
2024-01-03,abuja,tomato,299.03
2024-01-04,abuja,tomato,309.24
2024-01-05,abuja,tomato,263.29
2024-01-06,abuja,tomato,280.86
2024-01-07,abuja,tomato,301.33
2024-01-08,abuja,tomato,294.5
2024-01-09,abuja,tomato,302.91
2024-01-10,abuja,tomato,304.58
2024-01-11,abuja,tomato,268.37
2024-01-12,abuja,tomato,321.12
2024-01-13,abuja,tomato,293.79
2024-01-14,abuja,tomato,288.26
2024-01-15,abuja,tomato,305.1
2024-01-16,abuja,tomato,303.72
2024-01-17,abuja,tomato,320.81
2024-01-18,abuja,tomato,306.66
2024-01-19,abuja,tomato,320.62
2024-01-20,abuja,tomato,288.3
2024-01-21,abuja,tomato,305.28
2024-01-22,abuja,tomato,286.0
2024-01-23,abuja,tomato,305.05
2024-01-24,abuja,tomato,302.0
2024-01-25,abuja,tomato,301.58
2024-01-26,abuja,tomato,301.96
2024-01-27,abuja,tomato,315.95
2024-01-28,abuja,tomato,279.85
2024-01-29,abuja,tomato,291.1
2024-01-30,abuja,tomato,304.71
2024-01-31,abuja,tomato,287.33
2024-02-01,abuja,tomato,306.63
2024-02-02,abuja,tomato,305.42
2024-02-03,abuja,tomato,284.73
2024-02-04,abuja,tomato,284.27
2024-02-05,abuja,tomato,266.42
2024-02-06,abuja,tomato,288.51
2024-02-07,abuja,tomato,308.01
2024-02-08,abuja,tomato,310.54
2024-02-09,abuja,tomato,311.59
2024-02-10,abuja,tomato,296.73
2024-02-11,abuja,tomato,308.87
2024-02-12,abuja,tomato,315.68
2024-02-13,abuja,tomato,290.2
2024-02-14,abuja,tomato,312.16
2024-02-15,abuja,tomato,320.81
2024-02-16,abuja,tomato,303.39
2024-02-17,abuja,tomato,327.87
2024-02-18,abuja,tomato,304.53
2024-02-19,abuja,tomato,298.83
2024-02-20,abuja,tomato,321.22
2024-02-21,abuja,tomato,344.54
2024-02-22,abuja,tomato,314.73
2024-02-23,abuja,tomato,323.68
2024-02-24,abuja,tomato,306.36
2024-02-25,abuja,tomato,295.42
2024-02-26,abuja,tomato,317.7
2024-02-27,abuja,tomato,320.59
2024-02-28,abuja,tomato,310.45
2024-02-29,abuja,tomato,326.25
2024-03-01,abuja,tomato,306.76
2024-03-02,abuja,tomato,303.38
2024-03-03,abuja,tomato,334.3
2024-03-04,abuja,tomato,334.84
2024-03-05,abuja,tomato,308.94
2024-03-06,abuja,tomato,345.94
2024-03-07,abuja,tomato,315.3
2024-03-08,abuja,tomato,321.56
2024-03-09,abuja,tomato,319.42
2024-03-10,abuja,tomato,329.36
2024-03-11,abuja,tomato,325.95
2024-03-12,abuja,tomato,326.25
2024-03-13,abuja,tomato,306.93
2024-03-14,abuja,tomato,297.07
2024-03-15,abuja,tomato,341.51
2024-03-16,abuja,tomato,315.85
2024-03-17,abuja,tomato,324.08
2024-03-18,abuja,tomato,330.44
2024-03-19,abuja,tomato,351.18
2024-03-20,abuja,tomato,328.95
2024-03-21,abuja,tomato,320.86
2024-03-22,abuja,tomato,319.41
2024-03-23,abuja,tomato,327.5
2024-03-24,abuja,tomato,314.52
2024-03-25,abuja,tomato,329.64
2024-03-26,abuja,tomato,328.94
2024-03-27,abuja,tomato,355.78
2024-03-28,abuja,tomato,329.58
2024-03-29,abuja,tomato,301.58
2024-03-30,abuja,tomato,373.5
2024-03-31,abuja,tomato,347.43
2024-04-01,abuja,tomato,365.48
2024-04-02,abuja,tomato,315.78
2024-04-03,abuja,tomato,330.88
2024-04-04,abuja,tomato,345.37
2024-04-05,abuja,tomato,343.82
2024-04-06,abuja,tomato,340.85
2024-04-07,abuja,tomato,302.54
2024-04-08,abuja,tomato,310.7
2024-04-09,abuja,tomato,361.41
2024-04-10,abuja,tomato,364.77
2024-04-11,abuja,tomato,337.41
2024-04-12,abuja,tomato,361.24
2024-04-13,abuja,tomato,324.39
2024-04-14,abuja,tomato,328.54
2024-04-15,abuja,tomato,324.37
2024-04-16,abuja,tomato,328.9
2024-04-17,abuja,tomato,353.91
2024-04-18,abuja,tomato,329.92
2024-04-19,abuja,tomato,378.67
2024-04-20,abuja,tomato,351.67
2024-04-21,abuja,tomato,361.97
2024-04-22,abuja,tomato,353.36
2024-04-23,abuja,tomato,365.21
2024-04-24,abuja,tomato,333.52
2024-04-25,abuja,tomato,370.06
2024-04-26,abuja,tomato,350.41
2024-04-27,abuja,tomato,367.61
2024-04-28,abuja,tomato,327.12
2024-04-29,abuja,tomato,352.88
2024-04-30,abuja,tomato,352.95
2024-05-01,abuja,tomato,341.71
2024-05-02,abuja,tomato,356.79
2024-05-03,abuja,tomato,376.45
2024-05-04,abuja,tomato,342.37
2024-05-05,abuja,tomato,368.72
2024-05-06,abuja,tomato,336.92
2024-05-07,abuja,tomato,387.76
2024-05-08,abuja,tomato,367.82
2024-05-09,abuja,tomato,383.03
2024-05-10,abuja,tomato,367.31
2024-05-11,abuja,tomato,363.56
2024-05-12,abuja,tomato,370.42
2024-05-13,abuja,tomato,356.61
2024-05-14,abuja,tomato,334.23
2024-05-15,abuja,tomato,366.89
2024-05-16,abuja,tomato,348.84
2024-05-17,abuja,tomato,344.08
2024-05-18,abuja,tomato,371.65
2024-05-19,abuja,tomato,358.06
2024-05-20,abuja,tomato,378.94
2024-05-21,abuja,tomato,351.35
2024-05-22,abuja,tomato,356.89
2024-05-23,abuja,tomato,382.65
2024-05-24,abuja,tomato,369.74
2024-05-25,abuja,tomato,343.07
2024-05-26,abuja,tomato,370.59
2024-05-27,abuja,tomato,390.16
2024-05-28,abuja,tomato,360.34
2024-05-29,abuja,tomato,377.64
2024-05-30,abuja,tomato,355.76
2024-05-31,abuja,tomato,367.4
2024-06-01,abuja,tomato,387.01
2024-06-02,abuja,tomato,374.08
2024-06-03,abuja,tomato,391.26
2024-06-04,abuja,tomato,378.43
2024-06-05,abuja,tomato,406.83
2024-06-06,abuja,tomato,348.68
2024-06-07,abuja,tomato,370.16
2024-06-08,abuja,tomato,357.26
2024-06-09,abuja,tomato,358.87
2024-06-10,abuja,tomato,359.57
2024-06-11,abuja,tomato,378.35
2024-06-12,abuja,tomato,379.8
2024-06-13,abuja,tomato,383.47
2024-06-14,abuja,tomato,359.95
2024-06-15,abuja,tomato,372.88
2024-06-16,abuja,tomato,363.48
2024-06-17,abuja,tomato,393.49
2024-06-18,abuja,tomato,365.99
2024-06-19,abuja,tomato,376.7
2024-06-20,abuja,tomato,389.23
2024-06-21,abuja,tomato,371.49
2024-06-22,abuja,tomato,392.32
2024-06-23,abuja,tomato,406.83
2024-06-24,abuja,tomato,385.5
2024-06-25,abuja,tomato,397.04
2024-06-26,abuja,tomato,351.37
2024-06-27,abuja,tomato,377.37
2024-06-28,abuja,tomato,387.38
2024-06-29,abuja,tomato,368.65
2024-06-30,abuja,tomato,388.68
2024-07-01,abuja,tomato,402.38
2024-07-02,abuja,tomato,357.23
2024-07-03,abuja,tomato,368.4
2024-07-04,abuja,tomato,390.17
2024-07-05,abuja,tomato,394.9
2024-07-06,abuja,tomato,399.65
2024-07-07,abuja,tomato,390.35
2024-07-08,abuja,tomato,396.23
2024-07-09,abuja,tomato,403.51
2024-07-10,abuja,tomato,383.48
2024-07-11,abuja,tomato,380.89
2024-07-12,abuja,tomato,388.13
2024-07-13,abuja,tomato,394.24
2024-07-14,abuja,tomato,381.33
2024-07-15,abuja,tomato,385.83
2024-07-16,abuja,tomato,398.5
2024-07-17,abuja,tomato,395.16
2024-07-18,abuja,tomato,390.21
2024-07-19,abuja,tomato,366.44
2024-07-20,abuja,tomato,393.77
2024-07-21,abuja,tomato,379.13
2024-07-22,abuja,tomato,409.8
2024-07-23,abuja,tomato,390.1
2024-07-24,abuja,tomato,379.77
