date,market,crop,quantity_sold,selling_price
2023-12-28,ibadan,tomato,1729,334.25864541299774
2023-12-29,ibadan,tomato,1287,406.4236004678501
2023-12-30,ibadan,tomato,1660,339.064576062043
2023-12-31,ibadan,tomato,1963,319.6813336166708
2024-01-01,ibadan,tomato,1185,369.34642955888035
2024-01-02,ibadan,tomato,2284,361.26768119154076
2024-01-03,ibadan,tomato,2332,352.19108284899585
2024-01-04,ibadan,tomato,1847,345.06186102777343
2024-01-05,ibadan,tomato,1630,310.5947208450405
2024-01-06,ibadan,tomato,1351,303.21569477815274
2024-01-07,ibadan,tomato,2125,336.2479177441761
2024-01-08,ibadan,tomato,2307,345.9464582362866
2024-01-09,ibadan,tomato,1184,326.57670640088963
2024-01-10,ibadan,tomato,2183,352.7798725013643
2024-01-11,ibadan,tomato,1942,306.0396072491612
2024-01-12,ibadan,tomato,1665,372.19582527090046
2024-01-13,ibadan,tomato,2169,327.3321034604472
2024-01-14,ibadan,tomato,1485,315.8841531770115
2024-01-15,ibadan,tomato,1607,349.8349070499651
2024-01-16,ibadan,tomato,1909,347.41424712384645
2024-01-17,ibadan,tomato,1258,368.90774101567274
2024-01-18,ibadan,tomato,1511,332.71181094180275
2024-01-19,ibadan,tomato,1742,352.5867562726359
2024-01-20,ibadan,tomato,1652,320.70151281375894
2024-01-21,ibadan,tomato,1851,341.5084990994186
2024-01-22,ibadan,tomato,1866,324.5325778270687
2024-01-23,ibadan,tomato,1980,349.1237980583282
2024-01-24,ibadan,tomato,2334,330.0837035971704
2024-01-25,ibadan,tomato,1822,342.36313599433214
2024-01-26,ibadan,tomato,2232,328.9838672347423
2024-01-27,ibadan,tomato,1950,368.12921911758986
2024-01-28,ibadan,tomato,2101,307.01262085272407
2024-01-29,ibadan,tomato,1786,348.69291775307977
2024-01-30,ibadan,tomato,2205,345.9472788471194
2024-01-31,ibadan,tomato,1356,347.41760676384905
2024-02-01,ibadan,tomato,2217,364.9660125856075
2024-02-02,ibadan,tomato,2421,333.978851328434
2024-02-03,ibadan,tomato,1280,312.7264668191319
2024-02-04,ibadan,tomato,2866,329.5304737295821
2024-02-05,ibadan,tomato,2207,308.9227672410566
2024-02-06,ibadan,tomato,2171,326.9344355759071
2024-02-07,ibadan,tomato,2103,356.0748766107613
2024-02-08,ibadan,tomato,1964,354.6422253939488
2024-02-09,ibadan,tomato,2387,371.19667522157073
2024-02-10,ibadan,tomato,2144,323.16926177396834
2024-02-11,ibadan,tomato,2229,353.6621877429278
2024-02-12,ibadan,tomato,1735,361.6482913411653
2024-02-13,ibadan,tomato,1582,321.45912714855945
2024-02-14,ibadan,tomato,2886,377.0619445845824
2024-02-15,ibadan,tomato,2098,354.8687655438889
2024-02-16,ibadan,tomato,1669,336.2015084721401
2024-02-17,ibadan,tomato,1335,368.7429592337483
2024-02-18,ibadan,tomato,1260,330.5849799007845
2024-02-19,ibadan,tomato,1779,325.2757409002559
2024-02-20,ibadan,tomato,2195,381.43463529730764
2024-02-21,ibadan,tomato,2157,398.4444859072223
2024-02-22,ibadan,tomato,1779,375.5970124703807
2024-02-23,ibadan,tomato,2173,368.5644093981767
2024-02-24,ibadan,tomato,1676,368.0668804269609
2024-02-25,ibadan,tomato,2297,342.93784909659337
2024-02-26,ibadan,tomato,2003,356.2445395913564
2024-02-27,ibadan,tomato,1905,347.059711560012
2024-02-28,ibadan,tomato,1253,343.0766617999782
2024-02-29,ibadan,tomato,1791,367.7721123712227
2024-03-01,ibadan,tomato,1775,334.8013860990919
2024-03-02,ibadan,tomato,1640,329.66494422970766
2024-03-03,ibadan,tomato,1794,396.1643557678325
2024-03-04,ibadan,tomato,2249,389.8189996812765
2024-03-05,ibadan,tomato,2123,336.89932274836184
2024-03-06,ibadan,tomato,1391,387.3024205147812
2024-03-07,ibadan,tomato,1607,345.66031917531086
2024-03-08,ibadan,tomato,2429,345.62950128456794
2024-03-09,ibadan,tomato,2181,366.69258107622363
2024-03-10,ibadan,tomato,2028,364.3811552415019
2024-03-11,ibadan,tomato,2930,390.0411110529275
2024-03-12,ibadan,tomato,1665,372.9543957182368
2024-03-13,ibadan,tomato,1824,371.92305071741487
2024-03-14,ibadan,tomato,1816,329.73383414457004
2024-03-15,ibadan,tomato,1625,404.43778325270034
2024-03-16,ibadan,tomato,2369,342.9254876173559
2024-03-17,ibadan,tomato,1833,373.5863871947797
2024-03-18,ibadan,tomato,1465,372.6953540178214
2024-03-19,ibadan,tomato,1273,413.6221491284275
2024-03-20,ibadan,tomato,2305,378.9929736496921
2024-03-21,ibadan,tomato,1766,387.65376899456254
2024-03-22,ibadan,tomato,2693,361.6728309475566
2024-03-23,ibadan,tomato,2218,377.22327822714993
2024-03-24,ibadan,tomato,1266,362.70688250048613
2024-03-25,ibadan,tomato,2159,398.6947921320273
2024-03-26,ibadan,tomato,2531,384.42534784287403
2024-03-27,ibadan,tomato,2062,384.3495931860522
2024-03-28,ibadan,tomato,1583,374.6567748091946
2024-03-29,ibadan,tomato,2252,325.8438659833792
2024-03-30,ibadan,tomato,1578,448.05493087918273
2024-03-31,ibadan,tomato,2059,386.3010863728747
2024-04-01,ibadan,tomato,1436,429.35309195341245
2024-04-02,ibadan,tomato,2241,360.65000939864154
2024-04-03,ibadan,tomato,2047,399.6816068741084
2024-04-04,ibadan,tomato,2325,386.29885747223597
2024-04-05,ibadan,tomato,2059,398.1630730267987
2024-04-06,ibadan,tomato,1742,396.00155183106705
2024-04-07,ibadan,tomato,1934,361.70675738596725
2024-04-08,ibadan,tomato,1312,346.1795642303053
2024-04-09,ibadan,tomato,2175,401.24405519394963
2024-04-10,ibadan,tomato,1976,409.38983858046225
2024-04-11,ibadan,tomato,2110,383.93910602615705
2024-04-12,ibadan,tomato,1929,416.0682676766151
2024-04-13,ibadan,tomato,1910,388.05503718444004
2024-04-14,ibadan,tomato,2471,386.59446673345997
2024-04-15,ibadan,tomato,2846,366.74861481388456
2024-04-16,ibadan,tomato,2372,357.13484139451236
2024-04-17,ibadan,tomato,1112,423.4160605386983
2024-04-18,ibadan,tomato,1924,391.6765418264633
2024-04-19,ibadan,tomato,2282,438.4702903099223
2024-04-20,ibadan,tomato,2236,379.7605544635115
2024-04-21,ibadan,tomato,1428,435.0848998466539
2024-04-22,ibadan,tomato,2317,423.09735960996363
2024-04-23,ibadan,tomato,1542,411.52626201339064
2024-04-24,ibadan,tomato,2394,377.77843477578915
2024-04-25,ibadan,tomato,2015,401.96935701655246
2024-04-26,ibadan,tomato,1955,382.7751035377613
2024-04-27,ibadan,tomato,1773,449.8928499809252
2024-04-28,ibadan,tomato,2454,360.0969403264701
2024-04-29,ibadan,tomato,1833,386.40619574599566
2024-04-30,ibadan,tomato,2278,385.17744640330613
2024-05-01,ibadan,tomato,2101,397.78695198334407
2024-05-02,ibadan,tomato,2093,420.77532965898166
2024-05-03,ibadan,tomato,2298,407.3985400578597
2024-05-04,ibadan,tomato,2368,390.4827200507529
2024-05-05,ibadan,tomato,1679,400.3281066581763
2024-05-06,ibadan,tomato,2312,365.8138285631863
2024-05-07,ibadan,tomato,807,439.138185280461
2024-05-08,ibadan,tomato,2142,432.19771553106744
2024-05-09,ibadan,tomato,1960,457.23049830556755
2024-05-10,ibadan,tomato,1908,405.1828722111929
2024-05-11,ibadan,tomato,1592,438.327368468504
2024-05-12,ibadan,tomato,1918,400.7778285338257
2024-05-13,ibadan,tomato,1535,417.59971503991113
2024-05-14,ibadan,tomato,1837,364.08934911767454
2024-05-15,ibadan,tomato,552,422.864319160461
2024-05-16,ibadan,tomato,2206,376.3336793372409
2024-05-17,ibadan,tomato,2028,418.141017524941
2024-05-18,ibadan,tomato,1412,436.99361832384193
2024-05-19,ibadan,tomato,1958,412.8553004020756
2024-05-20,ibadan,tomato,2239,434.383369745121
2024-05-21,ibadan,tomato,1483,414.38790933469
2024-05-22,ibadan,tomato,1888,404.6017477706943
2024-05-23,ibadan,tomato,2776,414.5665258841967
2024-05-24,ibadan,tomato,1347,400.0143500850469
2024-05-25,ibadan,tomato,1984,385.74659886630917
2024-05-26,ibadan,tomato,2063,426.5385643145502
2024-05-27,ibadan,tomato,1672,466.3534982071637
2024-05-28,ibadan,tomato,1692,424.98366588082206
2024-05-29,ibadan,tomato,1443,462.9953078066704
2024-05-30,ibadan,tomato,2018,418.98558393544107
2024-05-31,ibadan,tomato,2367,424.4614827141893
2024-06-01,ibadan,tomato,2802,438.4921400122272
2024-06-02,ibadan,tomato,1488,417.74448804077787
2024-06-03,ibadan,tomato,2282,437.3907787276297
2024-06-04,ibadan,tomato,2156,447.36193773488924
2024-06-05,ibadan,tomato,1290,475.5801883940305
2024-06-06,ibadan,tomato,1763,424.63164309866625
2024-06-07,ibadan,tomato,2498,415.31392772689406
2024-06-08,ibadan,tomato,1715,427.64808535456154
2024-06-09,ibadan,tomato,2311,440.2498360193009
2024-06-10,ibadan,tomato,2304,393.8245358966251
2024-06-11,ibadan,tomato,2630,440.513244043261
2024-06-12,ibadan,tomato,1464,453.288012559531
2024-06-13,ibadan,tomato,2024,455.12905426654766
2024-06-14,ibadan,tomato,1946,389.8575148139058
2024-06-15,ibadan,tomato,1356,446.2257736550253
2024-06-16,ibadan,tomato,2097,393.0406321929235
2024-06-17,ibadan,tomato,2060,474.93368942543043
2024-06-18,ibadan,tomato,1736,421.65852024554243
2024-06-19,ibadan,tomato,1754,425.2930008605408
2024-06-20,ibadan,tomato,1544,444.8849881467514
2024-06-21,ibadan,tomato,2716,418.25388519825896
2024-06-22,ibadan,tomato,1667,461.14576289133004
2024-06-23,ibadan,tomato,1752,494.2112970713598
2024-06-24,ibadan,tomato,2025,424.44338761816556
2024-06-25,ibadan,tomato,2257,441.38433396700844
2024-06-26,ibadan,tomato,1972,378.4700915903786
2024-06-27,ibadan,tomato,1384,438.8856631807
2024-06-28,ibadan,tomato,1977,464.5003811633664
2024-06-29,ibadan,tomato,2886,433.4979195268524
2024-06-30,ibadan,tomato,2068,466.26417695484247
2024-07-01,ibadan,tomato,1746,456.3630374963762
2024-07-02,ibadan,tomato,1975,429.5861173471837
2024-07-03,ibadan,tomato,2159,425.82515768517163
2024-07-04,ibadan,tomato,1751,472.84301491087615
2024-07-05,ibadan,tomato,2345,477.7318568113879
2024-07-06,ibadan,tomato,2498,484.7896979829207
2024-07-07,ibadan,tomato,2268,422.4035702105371
2024-07-08,ibadan,tomato,1927,471.78551194307886
2024-07-09,ibadan,tomato,1935,484.9898213199012
2024-07-10,ibadan,tomato,1157,449.22971033459686
2024-07-11,ibadan,tomato,1504,463.8396367805045
2024-07-12,ibadan,tomato,1937,436.5390465658869
2024-07-13,ibadan,tomato,2058,447.87625467403484
2024-07-14,ibadan,tomato,1635,443.98797405187906
2024-07-15,ibadan,tomato,1757,471.83297682746957
2024-07-16,ibadan,tomato,1467,485.1326805817204
2024-07-17,ibadan,tomato,2142,433.7841359139617
2024-07-18,ibadan,tomato,2185,446.92939699574947
2024-07-19,ibadan,tomato,1626,395.31503537313654
2024-07-20,ibadan,tomato,2356,448.056882568632
2024-07-21,ibadan,tomato,1721,425.73039900485725
2024-07-22,ibadan,tomato,1952,497.6735644581798
2024-07-23,ibadan,tomato,2173,448.0486501140244
2024-07-24,ibadan,tomato,1374,457.9884820649441
2024-07-25,ibadan,tomato,1607,432.3542726014771
2024-07-26,ibadan,tomato,2176,481.789810754803
2024-07-27,ibadan,tomato,1951,460.788212976318
2024-07-28,ibadan,tomato,1792,441.4842424865315
2024-07-29,ibadan,tomato,1581,404.6871534294032
2024-07-30,ibadan,tomato,1510,505.6578392312751
2024-07-31,ibadan,tomato,2198,437.8653983026133
2024-08-01,ibadan,tomato,2122,473.23596785215267
2024-08-02,ibadan,tomato,1971,462.4662322215555
2024-08-03,ibadan,tomato,2304,486.09575596455306
2024-08-04,ibadan,tomato,1524,454.72845182326483
2024-08-05,ibadan,tomato,1688,492.76989001373846
2024-08-06,ibadan,tomato,1933,495.653614656117
2024-08-07,ibadan,tomato,1969,458.2772030152293
2024-08-08,ibadan,tomato,2078,440.7436389849308
2024-08-09,ibadan,tomato,2485,439.63659250875116
2024-08-10,ibadan,tomato,1830,460.40114262883225
2024-08-11,ibadan,tomato,1977,499.6961384348657
2024-08-12,ibadan,tomato,2038,460.83489897942695
2024-08-13,ibadan,tomato,1542,509.23087227403863
2024-08-14,ibadan,tomato,1565,489.98903115030987
2024-08-15,ibadan,tomato,2032,477.7468598154118
2024-08-16,ibadan,tomato,2018,478.82607265960496
2024-08-17,ibadan,tomato,2243,496.09290234498144
2024-08-18,ibadan,tomato,1863,449.21608651087286
2024-08-19,ibadan,tomato,2010,436.5177428812786
2024-08-20,ibadan,tomato,2179,435.365116192176
2024-08-21,ibadan,tomato,2647,491.3759071353761
2024-08-22,ibadan,tomato,1598,455.7525922374126
2024-08-23,ibadan,tomato,2037,466.944400489356
2024-08-24,ibadan,tomato,2431,456.735868694608
2024-08-25,ibadan,tomato,1805,443.1394562063107
2024-08-26,ibadan,tomato,2269,459.28872220261843
2024-08-27,ibadan,tomato,2503,502.2552411385047
2024-08-28,ibadan,tomato,2192,482.6039460575705
2024-08-29,ibadan,tomato,1841,438.61096402890644
2024-08-30,ibadan,tomato,2299,462.5050846479858
2024-08-31,ibadan,tomato,2038,461.06792948014896
2024-09-01,ibadan,tomato,2488,519.2470325558306
2024-09-02,ibadan,tomato,1774,464.00111984482123
2024-09-03,ibadan,tomato,1663,471.63731372961723
2024-09-04,ibadan,tomato,2246,423.21270750219753
2024-09-05,ibadan,tomato,1697,466.13816851605935
2024-09-06,ibadan,tomato,2269,448.73987238719064
2024-09-07,ibadan,tomato,2174,427.69207145014843
2024-09-08,ibadan,tomato,2116,443.09284562579296
2024-09-09,ibadan,tomato,2143,465.06371657518093
2024-09-10,ibadan,tomato,2052,439.8298797810137
2024-09-11,ibadan,tomato,2186,432.842906990507
2024-09-12,ibadan,tomato,2881,428.31167716948084
2024-09-13,ibadan,tomato,2581,467.2759867248219
2024-09-14,ibadan,tomato,2675,458.3822134379647
2024-09-15,ibadan,tomato,1928,513.9701307429197
2024-09-16,ibadan,tomato,2563,466.1823331742257
2024-09-17,ibadan,tomato,1945,490.6131604206535
2024-09-18,ibadan,tomato,1932,453.8125174756399
2024-09-19,ibadan,tomato,2137,458.85286694447586
2024-09-20,ibadan,tomato,2751,484.91036739877376
2024-09-21,ibadan,tomato,1924,521.7064361005666
2024-09-22,ibadan,tomato,2008,461.6283301863362
2024-09-23,ibadan,tomato,2539,464.6885437818132
2024-09-24,ibadan,tomato,1808,418.33304804550943
2024-09-25,ibadan,tomato,2004,443.198534526403
2024-09-26,ibadan,tomato,2358,489.60908658182655
2024-09-27,ibadan,tomato,2191,454.94706949736815
2024-09-28,ibadan,tomato,1722,469.25426668159366
2024-09-29,ibadan,tomato,2044,494.4189921386776
2024-09-30,ibadan,tomato,1809,447.1917191315776
2024-10-01,ibadan,tomato,1861,459.90835336413926
2024-10-02,ibadan,tomato,2499,437.0076977170856
2024-10-03,ibadan,tomato,1730,475.57944051555415
2024-10-04,ibadan,tomato,2368,482.55407015658415
2024-10-05,ibadan,tomato,1858,447.33778782879926
2024-10-06,ibadan,tomato,1734,468.39559494901505
2024-10-07,ibadan,tomato,1816,480.2372757111932
2024-10-08,ibadan,tomato,2340,462.48083151015817
2024-10-09,ibadan,tomato,1817,439.7778973400691
2024-10-10,ibadan,tomato,1714,454.3478839501666
2024-10-11,ibadan,tomato,1301,428.31511690532614
2024-10-12,ibadan,tomato,1470,449.7112849596101
2024-10-13,ibadan,tomato,2451,466.3997137308598
2024-10-14,ibadan,tomato,1665,479.80021014948943
2024-10-15,ibadan,tomato,1862,462.2953802363094
2024-10-16,ibadan,tomato,1830,445.742894251167
2024-10-17,ibadan,tomato,1967,460.27855748873793
2024-10-18,ibadan,tomato,2266,446.5536723382542
2024-10-19,ibadan,tomato,2153,437.3541725182509
2024-10-20,ibadan,tomato,2297,506.0139261868236
2024-10-21,ibadan,tomato,1439,463.6117149525492
2024-10-22,ibadan,tomato,2162,444.3711929780069
2024-10-23,ibadan,tomato,2080,477.97914956131024
2024-10-24,ibadan,tomato,2485,470.143739075283
2024-10-25,ibadan,tomato,2062,484.08719661138605
2024-10-26,ibadan,tomato,2167,448.71800459213233
2024-10-27,ibadan,tomato,1926,492.4132427690437
2024-10-28,ibadan,tomato,2198,421.5902033526357
2024-10-29,ibadan,tomato,2090,441.99007094898565
2024-10-30,ibadan,tomato,2058,445.6074136463117
2024-10-31,ibadan,tomato,1836,488.29334652141654
2024-11-01,ibadan,tomato,1937,443.83851497976474
2024-11-02,ibadan,tomato,1464,437.4698096601765
2024-11-03,ibadan,tomato,1480,470.4331783396535
2024-11-04,ibadan,tomato,2204,466.6759648673838
2024-11-05,ibadan,tomato,1760,438.6145464966064
2024-11-06,ibadan,tomato,1619,426.864315425204
2024-11-07,ibadan,tomato,1828,446.65523013649823
2024-11-08,ibadan,tomato,1255,446.7462621607035
2024-11-09,ibadan,tomato,1661,480.0599823290131
2024-11-10,ibadan,tomato,1734,437.44197900561716
2024-11-11,ibadan,tomato,2495,436.8905946466126
2024-11-12,ibadan,tomato,2238,430.7151254818466
2024-11-13,ibadan,tomato,2474,450.36655662469906
2024-11-14,ibadan,tomato,1303,454.1466138906114
2024-11-15,ibadan,tomato,1805,457.7654760058874
2024-11-16,ibadan,tomato,2331,409.7840608217585
2024-11-17,ibadan,tomato,1604,480.6928777616516
2024-11-18,ibadan,tomato,2273,424.3733060717548
2024-11-19,ibadan,tomato,1298,401.4692992436343
2024-11-20,ibadan,tomato,2072,457.4437876472037
2024-11-21,ibadan,tomato,2450,422.0196613519959
2024-11-22,ibadan,tomato,1798,487.1603226406793
2024-11-23,ibadan,tomato,2141,460.96127588800545
2024-11-24,ibadan,tomato,2324,401.5828089737391
2024-11-25,ibadan,tomato,1994,459.86431947345346
2024-11-26,ibadan,tomato,1787,471.60598166719797
2024-11-27,ibadan,tomato,2114,442.51562847150433
2024-11-28,ibadan,tomato,1490,457.2635883541097
2024-11-29,ibadan,tomato,2756,446.9968623635331
2024-11-30,ibadan,tomato,2403,455.3351398466141
2024-12-01,ibadan,tomato,1831,450.07079254801
2024-12-02,ibadan,tomato,2176,465.51165750204206
2024-12-03,ibadan,tomato,2577,409.771901328158
2024-12-04,ibadan,tomato,1633,432.6255624141774
2024-12-05,ibadan,tomato,2298,454.8598667919477
2024-12-06,ibadan,tomato,2147,474.3617083409075
2024-12-07,ibadan,tomato,2692,446.531643338163
2024-12-08,ibadan,tomato,2027,447.6412773342276
2024-12-09,ibadan,tomato,1722,419.03759663146377
2024-12-10,ibadan,tomato,1359,431.1322292497597
2024-12-11,ibadan,tomato,2185,493.15782397461584
2024-12-12,ibadan,tomato,2462,462.3601253911861
2024-12-13,ibadan,tomato,1976,456.98312919720394
2024-12-14,ibadan,tomato,2380,406.19823798486954
2024-12-15,ibadan,tomato,1960,420.58894212389407
2024-12-16,ibadan,tomato,1861,478.89051841107914
2024-12-17,ibadan,tomato,1348,429.8344202675272
2024-12-18,ibadan,tomato,1788,433.98751782024516
2024-12-19,ibadan,tomato,2295,464.7524694445605
2024-12-20,ibadan,tomato,2064,423.4978133439985
2024-12-21,ibadan,tomato,1735,467.7947933416326
2024-12-22,ibadan,tomato,1319,403.12361036974704
2024-12-23,ibadan,tomato,1903,439.1112365977064
2024-12-24,ibadan,tomato,1711,418.5003971563853
2024-12-25,ibadan,tomato,2441,455.5631484148403
2024-12-26,ibadan,tomato,2010,432.1565664633483
2024-12-27,ibadan,tomato,2232,388.3807714762246
2024-12-28,ibadan,tomato,1592,462.1820701085626
2024-12-29,ibadan,tomato,2028,417.1349416842254
2024-12-30,ibadan,tomato,1500,424.5615033025893
2024-12-31,ibadan,tomato,1642,389.97914336484325
2023-01-01,abuja,tomato,2433,346.3711963451497
2023-01-02,abuja,tomato,2013,359.67838419065595
2023-01-03,abuja,tomato,1954,339.8760089502586
2023-01-04,abuja,tomato,2178,303.00005651413665
2023-01-05,abuja,tomato,1088,338.5703998346296
2023-01-06,abuja,tomato,1869,368.3454927371335
2023-01-07,abuja,tomato,2537,360.8528696939955
2023-01-08,abuja,tomato,1901,366.83300940367945
2023-01-09,abuja,tomato,1666,371.2143422092752
2023-01-10,abuja,tomato,2113,327.89559792057315
2023-01-11,abuja,tomato,1778,362.19213409589287
2023-01-12,abuja,tomato,1888,349.00686300599386
2023-01-13,abuja,tomato,1711,399.547806965931
2023-01-14,abuja,tomato,1659,400.4905349570368
2023-01-15,abuja,tomato,1524,321.29051025731945
2023-01-16,abuja,tomato,1990,355.11672486713866
2023-01-17,abuja,tomato,2264,389.8724453169111
2023-01-18,abuja,tomato,2606,374.30095097207976
2023-01-19,abuja,tomato,1950,342.8804820593421
2023-01-20,abuja,tomato,2653,363.5047043895241
2023-01-21,abuja,tomato,2169,336.92895418504355
2023-01-22,abuja,tomato,2434,370.6106923156063
2023-01-23,abuja,tomato,2146,371.7507812423871
2023-01-24,abuja,tomato,1633,360.96158677790294
2023-01-25,abuja,tomato,1958,362.22775878184007
2023-01-26,abuja,tomato,1542,340.3729310767055
2023-01-27,abuja,tomato,1658,364.72375466622714
2023-01-28,abuja,tomato,1999,390.5673840626528
2023-01-29,abuja,tomato,2355,332.015954249121
2023-01-30,abuja,tomato,2369,402.20578147421224
2023-01-31,abuja,tomato,1619,373.50721840606275
2023-02-01,abuja,tomato,954,368.0857842244317
2023-02-02,abuja,tomato,2000,363.213214910543
2023-02-03,abuja,tomato,2808,386.37720111718676
2023-02-04,abuja,tomato,1996,363.4010259930599
2023-02-05,abuja,tomato,1923,378.1249788642547
2023-02-06,abuja,tomato,1325,388.63489755137346
2023-02-07,abuja,tomato,1600,374.6816805745318
2023-02-08,abuja,tomato,1444,400.4502578287518
2023-02-09,abuja,tomato,1792,348.3140987881866
2023-02-10,abuja,tomato,2037,395.5319691276262
2023-02-11,abuja,tomato,1742,417.2928717638871
2023-02-12,abuja,tomato,1797,383.6944394235754
2023-02-13,abuja,tomato,1555,401.07045320856395
2023-02-14,abuja,tomato,1715,368.177900673555
2023-02-15,abuja,tomato,2178,390.4475183235383
2023-02-16,abuja,tomato,2246,365.4355101193586
2023-02-17,abuja,tomato,2693,353.45666682046664
2023-02-18,abuja,tomato,2038,350.4018065605799
2023-02-19,abuja,tomato,2083,362.16948900573897
2023-02-20,abuja,tomato,1357,404.43866859183385
2023-02-21,abuja,tomato,2230,386.8048503275065
2023-02-22,abuja,tomato,2443,389.42727779952315
2023-02-23,abuja,tomato,2044,376.9343224659519
2023-02-24,abuja,tomato,1490,356.05053491058555
2023-02-25,abuja,tomato,1578,363.9742421291308
2023-02-26,abuja,tomato,1913,399.10072535969414
2023-02-27,abuja,tomato,1878,399.76563272685416
2023-02-28,abuja,tomato,1538,387.7879435456205
2023-03-01,abuja,tomato,1813,390.2012127102164
2023-03-02,abuja,tomato,2329,367.0436732875151
2023-03-03,abuja,tomato,2014,335.6146504671269
2023-03-04,abuja,tomato,1397,387.62012444021883
2023-03-05,abuja,tomato,2412,401.88319193695054
2023-03-06,abuja,tomato,1551,370.6076674634991
2023-03-07,abuja,tomato,1734,401.61807311356944
2023-03-08,abuja,tomato,2068,374.7919981839557
2023-03-09,abuja,tomato,2526,370.3855048835732
2023-03-10,abuja,tomato,2030,346.1100811309132
2023-03-11,abuja,tomato,1731,430.3579731309762
2023-03-12,abuja,tomato,2190,426.7624901730189
2023-03-13,abuja,tomato,2030,391.4793072542837
2023-03-14,abuja,tomato,2146,365.2338470866716
2023-03-15,abuja,tomato,2461,384.0681153314527
2023-03-16,abuja,tomato,1864,398.7928746990269
2023-03-17,abuja,tomato,1422,403.1216138166903
2023-03-18,abuja,tomato,2167,431.90268907103234
2023-03-19,abuja,tomato,2233,377.35653758528326
2023-03-20,abuja,tomato,1072,423.5844949247318
2023-03-21,abuja,tomato,1781,428.4062309376816
2023-03-22,abuja,tomato,2302,388.6363989701423
2023-03-23,abuja,tomato,2372,418.54246879792674
2023-03-24,abuja,tomato,1248,413.71696351952056
2023-03-25,abuja,tomato,1903,370.8499210898039
2023-03-26,abuja,tomato,1452,388.42761291044116
2023-03-27,abuja,tomato,1937,362.3540705569004
2023-03-28,abuja,tomato,1947,378.6149605360569
2023-03-29,abuja,tomato,1298,411.20666044171196
2023-03-30,abuja,tomato,2137,360.86339914136556
2023-03-31,abuja,tomato,1886,398.96195139309197
2023-04-01,abuja,tomato,1713,419.97685869785516
2023-04-02,abuja,tomato,2302,447.01508444395864
2023-04-03,abuja,tomato,1453,434.71023326385443
2023-04-04,abuja,tomato,2555,367.7553468785531
2023-04-05,abuja,tomato,2493,392.1015448064042
2023-04-06,abuja,tomato,2139,411.77446914776147
2023-04-07,abuja,tomato,1727,370.77316679328834
2023-04-08,abuja,tomato,1927,407.1153698849281
2023-04-09,abuja,tomato,1326,420.41076636569017
2023-04-10,abuja,tomato,1986,411.14068276384995
2023-04-11,abuja,tomato,1927,422.4533067513854
2023-04-12,abuja,tomato,2460,368.1385275283145
2023-04-13,abuja,tomato,2220,409.33181707282273
2023-04-14,abuja,tomato,2021,418.882063801416
2023-04-15,abuja,tomato,2322,394.31020448764866
2023-04-16,abuja,tomato,1743,423.35975987766955
2023-04-17,abuja,tomato,1974,390.98935699429035
2023-04-18,abuja,tomato,1451,429.4990806787996
2023-04-19,abuja,tomato,1840,425.8499032086304
2023-04-20,abuja,tomato,2301,428.37792766067645
2023-04-21,abuja,tomato,1443,383.70636726804656
2023-04-22,abuja,tomato,1802,391.1331341849275
2023-04-23,abuja,tomato,1860,386.22181189993177
2023-04-24,abuja,tomato,2257,404.17950198254925
2023-04-25,abuja,tomato,1608,398.742497387123
2023-04-26,abuja,tomato,1721,424.2659628099414
2023-04-27,abuja,tomato,2044,410.1373674699367
2023-04-28,abuja,tomato,2252,385.88795383009403
2023-04-29,abuja,tomato,2084,389.0420376499892
2023-04-30,abuja,tomato,1637,395.99917265893816
2023-05-01,abuja,tomato,1622,397.8604316222928
2023-05-02,abuja,tomato,2163,419.6924903517186
2023-05-03,abuja,tomato,2204,409.8368480450252
2023-05-04,abuja,tomato,2307,412.70035409026593
2023-05-05,abuja,tomato,2619,416.9405902543507
2023-05-06,abuja,tomato,1886,450.69157592232534
2023-05-07,abuja,tomato,2031,397.56628501697975
2023-05-08,abuja,tomato,2106,404.60973649001494
2023-05-09,abuja,tomato,1801,386.4239541832273
2023-05-10,abuja,tomato,1520,367.4410632654112
2023-05-11,abuja,tomato,2451,457.2639798944213
2023-05-12,abuja,tomato,1969,418.7557330748745
2023-05-13,abuja,tomato,1871,388.28197018469876
2023-05-14,abuja,tomato,1877,357.16025359181594
2023-05-15,abuja,tomato,1763,390.772929442927
2023-05-16,abuja,tomato,2100,392.4949257680578
2023-05-17,abuja,tomato,2523,405.90829262205835
2023-05-18,abuja,tomato,2167,428.24423500369136
2023-05-19,abuja,tomato,2375,435.3155703968894
2023-05-20,abuja,tomato,1842,405.6203202643262
2023-05-21,abuja,tomato,2027,382.76330909605036
2023-05-22,abuja,tomato,2258,379.7793427261911
2023-05-23,abuja,tomato,2322,399.6179854586271
2023-05-24,abuja,tomato,2453,403.23753806396974
2023-05-25,abuja,tomato,2213,397.42417114503075
2023-05-26,abuja,tomato,1682,408.47209910225087
2023-05-27,abuja,tomato,1804,438.32323318229334
2023-05-28,abuja,tomato,1841,363.37054096283595
2023-05-29,abuja,tomato,2127,427.27533217936093
2023-05-30,abuja,tomato,2264,382.5704667636242
2023-05-31,abuja,tomato,2008,402.0832757581224
2023-06-01,abuja,tomato,3014,377.8565801527577
2023-06-02,abuja,tomato,1701,383.15054287677395
2023-06-03,abuja,tomato,2144,381.1984913151043
